#  q, mod1, mod2, omega1(Ry),  omega2(Ry),gamma1(Ry),  gamma2(Ry)
     1   4   4	 8.3747823447E-03	 8.3747823447E-03	 1.1164835222E-06	 1.1164835222E-06
     1   4   5	 8.3747823447E-03	 1.3755688509E-02	 1.1164835222E-06	 5.8036822095E-04
     1   4   6	 8.3747823447E-03	 1.3755688509E-02	 1.1164835222E-06	 5.8036822095E-04
     1   5   5	 1.3755688509E-02	 1.3755688509E-02	 5.8036822095E-04	 5.8036822095E-04
     1   5   6	 1.3755688509E-02	 1.3755688509E-02	 5.8036822095E-04	 5.8036822095E-04
     1   6   6	 1.3755688509E-02	 1.3755688509E-02	 5.8036822095E-04	 5.8036822095E-04
     2   1   1	 2.5982512729E-04	 2.5982512729E-04	 4.1419219321E-11	 4.1419219321E-11
     2   1   2	 2.5982512729E-04	 5.3455866006E-04	 4.1419219321E-11	 2.2219995339E-08
     2   1   3	 2.5982512729E-04	 9.6403436070E-04	 4.1419219321E-11	 2.9165324751E-08
     2   1   4	 2.5982512729E-04	 8.3554993639E-03	 4.1419219321E-11	 1.1569079557E-06
     2   1   5	 2.5982512729E-04	 1.3751461033E-02	 4.1419219321E-11	 5.4524270672E-04
     2   1   6	 2.5982512729E-04	 1.3760829516E-02	 4.1419219321E-11	 6.5989780496E-04
     2   2   2	 5.3455866006E-04	 5.3455866006E-04	 2.2219995339E-08	 2.2219995339E-08
     2   2   3	 5.3455866006E-04	 9.6403436070E-04	 2.2219995339E-08	 2.9165324751E-08
     2   2   4	 5.3455866006E-04	 8.3554993639E-03	 2.2219995339E-08	 1.1569079557E-06
     2   2   5	 5.3455866006E-04	 1.3751461033E-02	 2.2219995339E-08	 5.4524270672E-04
     2   2   6	 5.3455866006E-04	 1.3760829516E-02	 2.2219995339E-08	 6.5989780496E-04
     2   3   3	 9.6403436070E-04	 9.6403436070E-04	 2.9165324751E-08	 2.9165324751E-08
     2   3   4	 9.6403436070E-04	 8.3554993639E-03	 2.9165324751E-08	 1.1569079557E-06
     2   3   5	 9.6403436070E-04	 1.3751461033E-02	 2.9165324751E-08	 5.4524270672E-04
     2   3   6	 9.6403436070E-04	 1.3760829516E-02	 2.9165324751E-08	 6.5989780496E-04
     2   4   4	 8.3554993639E-03	 8.3554993639E-03	 1.1569079557E-06	 1.1569079557E-06
     2   4   5	 8.3554993639E-03	 1.3751461033E-02	 1.1569079557E-06	 5.4524270672E-04
     2   4   6	 8.3554993639E-03	 1.3760829516E-02	 1.1569079557E-06	 6.5989780496E-04
     2   5   5	 1.3751461033E-02	 1.3751461033E-02	 5.4524270672E-04	 5.4524270672E-04
     2   5   6	 1.3751461033E-02	 1.3760829516E-02	 5.4524270672E-04	 6.5989780496E-04
     2   6   6	 1.3760829516E-02	 1.3760829516E-02	 6.5989780496E-04	 6.5989780496E-04
     3   1   1	 5.1909447760E-04	 5.1909447760E-04	 1.6785412158E-10	 1.6785412158E-10
     3   1   2	 5.1909447760E-04	 1.0661486360E-03	 1.6785412158E-10	 9.5400745177E-08
     3   1   3	 5.1909447760E-04	 1.9231781699E-03	 1.6785412158E-10	 8.1551710760E-07
     3   1   4	 5.1909447760E-04	 8.2980070619E-03	 1.6785412158E-10	 8.6988319525E-07
     3   1   5	 5.1909447760E-04	 1.3738764482E-02	 1.6785412158E-10	 4.2867159875E-04
     3   1   6	 5.1909447760E-04	 1.3775431041E-02	 1.6785412158E-10	 5.8318323665E-04
     3   2   2	 1.0661486360E-03	 1.0661486360E-03	 9.5400745177E-08	 9.5400745177E-08
     3   2   3	 1.0661486360E-03	 1.9231781699E-03	 9.5400745177E-08	 8.1551710760E-07
     3   2   4	 1.0661486360E-03	 8.2980070619E-03	 9.5400745177E-08	 8.6988319525E-07
