#  q, mod1, mod2, omega1(Ry),  omega2(Ry),gamma1(Ry),  gamma2(Ry)
     1   4   4	 8.3747823447E-03	 8.3747823447E-03	 1.1334193783E-06	 1.1334193783E-06
     1   4   5	 8.3747823447E-03	 1.3755688509E-02	 1.1334193783E-06	 6.1116353063E-04
     1   4   6	 8.3747823447E-03	 1.3755688509E-02	 1.1334193783E-06	 6.1116353063E-04
     1   5   5	 1.3755688509E-02	 1.3755688509E-02	 6.1116353063E-04	 6.1116353063E-04
     1   5   6	 1.3755688509E-02	 1.3755688509E-02	 6.1116353063E-04	 6.1116353063E-04
     1   6   6	 1.3755688509E-02	 1.3755688509E-02	 6.1116353063E-04	 6.1116353063E-04
     2   1   1	 2.5982512729E-04	 2.5982512729E-04	 4.3074707796E-10	 4.3074707796E-10
     2   1   2	 2.5982512729E-04	 5.3455866006E-04	 4.3074707796E-10	 3.3052274963E-07
     2   1   3	 2.5982512729E-04	 9.6403436070E-04	 4.3074707796E-10	 7.6766493598E-08
     2   1   4	 2.5982512729E-04	 8.3554993639E-03	 4.3074707796E-10	 1.1738400074E-06
     2   1   5	 2.5982512729E-04	 1.3751461033E-02	 4.3074707796E-10	 5.7681578414E-04
     2   1   6	 2.5982512729E-04	 1.3760829516E-02	 4.3074707796E-10	 6.8860878026E-04
     2   2   2	 5.3455866006E-04	 5.3455866006E-04	 3.3052274963E-07	 3.3052274963E-07
     2   2   3	 5.3455866006E-04	 9.6403436070E-04	 3.3052274963E-07	 7.6766493598E-08
     2   2   4	 5.3455866006E-04	 8.3554993639E-03	 3.3052274963E-07	 1.1738400074E-06
     2   2   5	 5.3455866006E-04	 1.3751461033E-02	 3.3052274963E-07	 5.7681578414E-04
     2   2   6	 5.3455866006E-04	 1.3760829516E-02	 3.3052274963E-07	 6.8860878026E-04
     2   3   3	 9.6403436070E-04	 9.6403436070E-04	 7.6766493598E-08	 7.6766493598E-08
     2   3   4	 9.6403436070E-04	 8.3554993639E-03	 7.6766493598E-08	 1.1738400074E-06
     2   3   5	 9.6403436070E-04	 1.3751461033E-02	 7.6766493598E-08	 5.7681578414E-04
     2   3   6	 9.6403436070E-04	 1.3760829516E-02	 7.6766493598E-08	 6.8860878026E-04
     2   4   4	 8.3554993639E-03	 8.3554993639E-03	 1.1738400074E-06	 1.1738400074E-06
     2   4   5	 8.3554993639E-03	 1.3751461033E-02	 1.1738400074E-06	 5.7681578414E-04
     2   4   6	 8.3554993639E-03	 1.3760829516E-02	 1.1738400074E-06	 6.8860878026E-04
     2   5   5	 1.3751461033E-02	 1.3751461033E-02	 5.7681578414E-04	 5.7681578414E-04
     2   5   6	 1.3751461033E-02	 1.3760829516E-02	 5.7681578414E-04	 6.8860878026E-04
     2   6   6	 1.3760829516E-02	 1.3760829516E-02	 6.8860878026E-04	 6.8860878026E-04
     3   1   1	 5.1909447760E-04	 5.1909447760E-04	 1.8917332745E-09	 1.8917332745E-09
