#  q, mod1, mod2, omega1(Ry),  omega2(Ry),gamma1(Ry),  gamma2(Ry)
     1   4   4	 8.3747823447E-03	 8.3747823447E-03	 1.1208469420E-06	 1.1208469420E-06
     1   4   5	 8.3747823447E-03	 1.3755688509E-02	 1.1208469420E-06	 5.9008044186E-04
     1   4   6	 8.3747823447E-03	 1.3755688509E-02	 1.1208469420E-06	 5.9008044186E-04
     1   5   5	 1.3755688509E-02	 1.3755688509E-02	 5.9008044186E-04	 5.9008044186E-04
     1   5   6	 1.3755688509E-02	 1.3755688509E-02	 5.9008044186E-04	 5.9008044186E-04
     1   6   6	 1.3755688509E-02	 1.3755688509E-02	 5.9008044186E-04	 5.9008044186E-04
     2   1   1	 2.5982512729E-04	 2.5982512729E-04	 1.2051460045E-10	 1.2051460045E-10
     2   1   2	 2.5982512729E-04	 5.3455866006E-04	 1.2051460045E-10	 7.3415923972E-08
     2   1   3	 2.5982512729E-04	 9.6403436070E-04	 1.2051460045E-10	 3.6479241326E-08
     2   1   4	 2.5982512729E-04	 8.3554993639E-03	 1.2051460045E-10	 1.1612191235E-06
     2   1   5	 2.5982512729E-04	 1.3751461033E-02	 1.2051460045E-10	 5.5516024809E-04
     2   1   6	 2.5982512729E-04	 1.3760829516E-02	 1.2051460045E-10	 6.6899230276E-04
     2   2   2	 5.3455866006E-04	 5.3455866006E-04	 7.3415923972E-08	 7.3415923972E-08
     2   2   3	 5.3455866006E-04	 9.6403436070E-04	 7.3415923972E-08	 3.6479241326E-08
     2   2   4	 5.3455866006E-04	 8.3554993639E-03	 7.3415923972E-08	 1.1612191235E-06
     2   2   5	 5.3455866006E-04	 1.3751461033E-02	 7.3415923972E-08	 5.5516024809E-04
     2   2   6	 5.3455866006E-04	 1.3760829516E-02	 7.3415923972E-08	 6.6899230276E-04
     2   3   3	 9.6403436070E-04	 9.6403436070E-04	 3.6479241326E-08	 3.6479241326E-08
     2   3   4	 9.6403436070E-04	 8.3554993639E-03	 3.6479241326E-08	 1.1612191235E-06
     2   3   5	 9.6403436070E-04	 1.3751461033E-02	 3.6479241326E-08	 5.5516024809E-04
     2   3   6	 9.6403436070E-04	 1.3760829516E-02	 3.6479241326E-08	 6.6899230276E-04
     2   4   4	 8.3554993639E-03	 8.3554993639E-03	 1.1612191235E-06	 1.1612191235E-06
     2   4   5	 8.3554993639E-03	 1.3751461033E-02	 1.1612191235E-06	 5.5516024809E-04
     2   4   6	 8.3554993639E-03	 1.3760829516E-02	 1.1612191235E-06	 6.6899230276E-04
     2   5   5	 1.3751461033E-02	 1.3751461033E-02	 5.5516024809E-04	 5.5516024809E-04
     2   5   6	 1.3751461033E-02	 1.3760829516E-02	 5.5516024809E-04	 6.6899230276E-04
     2   6   6	 1.3760829516E-02	 1.3760829516E-02	 6.6899230276E-04	 6.6899230276E-04
     3   1   1	 5.1909447760E-04	 5.1909447760E-04	 4.7740222864E-10	 4.7740222864E-10
     3   1   2	 5.1909447760E-04	 1.0661486360E-03	 4.7740222864E-10	 2.8376619223E-07
     3   1   3	 5.1909447760E-04	 1.9231781699E-03	 4.7740222864E-10	 8.4709339205E-07
     3   1   4	 5.1909447760E-04	 8.2980070619E-03	 4.7740222864E-10	 8.7414538460E-07
     3   1   5	 5.1909447760E-04	 1.3738764482E-02	 4.7740222864E-10	 4.3800881796E-04
     3   1   6	 5.1909447760E-04	 1.3775431041E-02	 4.7740222864E-10	 5.9165199140E-04
     3   2   2	 1.0661486360E-03	 1.0661486360E-03	 2.8376619223E-07	 2.8376619223E-07
     3   2   3	 1.0661486360E-03	 1.9231781699E-03	 2.8376619223E-07	 8.4709339205E-07
     3   2   4	 1.0661486360E-03	 8.2980070619E-03	 2.8376619223E-07	 8.7414538460E-07
     3   2   5	 1.0661486360E-03	 1.3738764482E-02	 2.8376619223E-07	 4.3800881796E-04
     3   2   6	 1.0661486360E-03	 1.3775431041E-02	 2.8376619223E-07	 5.9165199140E-04
     3   3   3	 1.9231781699E-03	 1.9231781699E-03	 8.4709339205E-07	 8.4709339205E-07
     3   3   4	 1.9231781699E-03	 8.2980070619E-03	 8.4709339205E-07	 8.7414538460E-07
     3   3   5	 1.9231781699E-03	 1.3738764482E-02	 8.4709339205E-07	 4.3800881796E-04
     3   3   6	 1.9231781699E-03	 1.3775431041E-02	 8.4709339205E-07	 5.9165199140E-04
     3   4   4	 8.2980070619E-03	 8.2980070619E-03	 8.7414538460E-07	 8.7414538460E-07
     3   4   5	 8.2980070619E-03	 1.3738764482E-02	 8.7414538460E-07	 4.3800881796E-04
     3   4   6	 8.2980070619E-03	 1.3775431041E-02	 8.7414538460E-07	 5.9165199140E-04
     3   5   5	 1.3738764482E-02	 1.3738764482E-02	 4.3800881796E-04	 4.3800881796E-04
     3   5   6	 1.3738764482E-02	 1.3775431041E-02	 4.3800881796E-04	 5.9165199140E-04
     3   6   6	 1.3775431041E-02	 1.3775431041E-02	 5.9165199140E-04	 5.9165199140E-04
     4   1   1	 7.7728017539E-04	 7.7728017539E-04	 9.0562173645E-10	 9.0562173645E-10
