#  q, mod1, mod2, omega1(Ry),  omega2(Ry),gamma1(Ry),  gamma2(Ry)
     1   4   4	 8.3747823447E-03	 8.3747823447E-03	 1.3219394892E-06	 1.3219394892E-06
     1   4   5	 8.3747823447E-03	 1.3755688509E-02	 1.3219394892E-06	 6.4671244497E-04
     1   4   6	 8.3747823447E-03	 1.3755688509E-02	 1.3219394892E-06	 6.4671244497E-04
     1   5   5	 1.3755688509E-02	 1.3755688509E-02	 6.4671244497E-04	 6.4671244497E-04
     1   5   6	 1.3755688509E-02	 1.3755688509E-02	 6.4671244497E-04	 6.4671244497E-04
     1   6   6	 1.3755688509E-02	 1.3755688509E-02	 6.4671244497E-04	 6.4671244497E-04
     2   1   1	 2.5982512729E-04	 2.5982512729E-04	 9.7610765392E-10	 9.7610765392E-10
     2   1   2	 2.5982512729E-04	 5.3455866006E-04	 9.7610765392E-10	 1.6122215697E-06
     2   1   3	 2.5982512729E-04	 9.6403436070E-04	 9.7610765392E-10	 2.7119398500E-07
     2   1   4	 2.5982512729E-04	 8.3554993639E-03	 9.7610765392E-10	 1.3477123521E-06
     2   1   5	 2.5982512729E-04	 1.3751461033E-02	 9.7610765392E-10	 6.1334620555E-04
     2   1   6	 2.5982512729E-04	 1.3760829516E-02	 9.7610765392E-10	 7.2167708633E-04
     2   2   2	 5.3455866006E-04	 5.3455866006E-04	 1.6122215697E-06	 1.6122215697E-06
     2   2   3	 5.3455866006E-04	 9.6403436070E-04	 1.6122215697E-06	 2.7119398500E-07
     2   2   4	 5.3455866006E-04	 8.3554993639E-03	 1.6122215697E-06	 1.3477123521E-06
     2   2   5	 5.3455866006E-04	 1.3751461033E-02	 1.6122215697E-06	 6.1334620555E-04
     2   2   6	 5.3455866006E-04	 1.3760829516E-02	 1.6122215697E-06	 7.2167708633E-04
     2   3   3	 9.6403436070E-04	 9.6403436070E-04	 2.7119398500E-07	 2.7119398500E-07
     2   3   4	 9.6403436070E-04	 8.3554993639E-03	 2.7119398500E-07	 1.3477123521E-06
     2   3   5	 9.6403436070E-04	 1.3751461033E-02	 2.7119398500E-07	 6.1334620555E-04
     2   3   6	 9.6403436070E-04	 1.3760829516E-02	 2.7119398500E-07	 7.2167708633E-04
     2   4   4	 8.3554993639E-03	 8.3554993639E-03	 1.3477123521E-06	 1.3477123521E-06
     2   4   5	 8.3554993639E-03	 1.3751461033E-02	 1.3477123521E-06	 6.1334620555E-04
     2   4   6	 8.3554993639E-03	 1.3760829516E-02	 1.3477123521E-06	 7.2167708633E-04
     2   5   5	 1.3751461033E-02	 1.3751461033E-02	 6.1334620555E-04	 6.1334620555E-04
     2   5   6	 1.3751461033E-02	 1.3760829516E-02	 6.1334620555E-04	 7.2167708633E-04
     2   6   6	 1.3760829516E-02	 1.3760829516E-02	 7.2167708633E-04	 7.2167708633E-04
     3   1   1	 5.1909447760E-04	 5.1909447760E-04	 4.9902326870E-09	 4.9902326870E-09
     3   1   2	 5.1909447760E-04	 1.0661486360E-03	 4.9902326870E-09	 4.6244055048E-06
     3   1   3	 5.1909447760E-04	 1.9231781699E-03	 4.9902326870E-09	 1.9073039934E-06
     3   1   4	 5.1909447760E-04	 8.2980070619E-03	 4.9902326870E-09	 1.0635542651E-06
     3   1   5	 5.1909447760E-04	 1.3738764482E-02	 4.9902326870E-09	 4.9280865321E-04
     3   1   6	 5.1909447760E-04	 1.3775431041E-02	 4.9902326870E-09	 6.4072196591E-04
     3   2   2	 1.0661486360E-03	 1.0661486360E-03	 4.6244055048E-06	 4.6244055048E-06
     3   2   3	 1.0661486360E-03	 1.9231781699E-03	 4.6244055048E-06	 1.9073039934E-06
