# temperature       90.0000000000
# pressure (kbar)        5.0000000000
#               v0(iT)                    g0(iT)                    k0(iT)                   dk0(iT)                  d2k0(iT)
#      265.4506680365      -15.8359617473        0.0064624965        4.0983168600    -1471.0507848261
#               volume            gibbs_free_nrg                 electrons                zero-point               ph_free_nrg                        pV                      g-g0                     g_fit
      250.0000000000      -15.8327417406      -15.8505509400        0.0094715939       -0.0001597218        0.0084973273        0.0032200067      -15.8327406090
      257.5752500000      -15.8351621237      -15.8530076500        0.0092394639       -0.0001487424        0.0087548048        0.0007996236      -15.8351669077
      265.3020000000      -15.8359690505      -15.8538514500        0.0090067078       -0.0001417401        0.0090174317       -0.0000073033      -15.8359614780
      273.1817500000      -15.8352633460      -15.8531839700        0.0087729740       -0.0001376089        0.0092852590        0.0006984013      -15.8352686654
      281.2160000000      -15.8332175494      -15.8511809600        0.0085406109       -0.0001355380        0.0095583376        0.0027441978      -15.8332161502
