# temperature       30.0000000000
# pressure (kbar)        5.0000000000
#               v0(iT)                    g0(iT)                    k0(iT)                   dk0(iT)                  d2k0(iT)
#      265.4783064440      -15.8358217421        0.0064724175        4.1131508504    -1471.0507848261
#               volume            gibbs_free_nrg                 electrons                zero-point               ph_free_nrg                        pV                      g-g0                     g_fit
      250.0000000000      -15.8325839917      -15.8505509400        0.0094715939       -0.0000019728        0.0084973273        0.0032377504      -15.8325828616
      257.5752500000      -15.8350151253      -15.8530076500        0.0092394639       -0.0000017440        0.0087548048        0.0008066168      -15.8350199031
      265.3020000000      -15.8358289265      -15.8538514500        0.0090067078       -0.0000016160        0.0090174317       -0.0000071844      -15.8358213627
      273.1817500000      -15.8351272832      -15.8531839700        0.0087729740       -0.0000015462        0.0092852590        0.0006944589      -15.8351325972
      281.2160000000      -15.8330835248      -15.8511809600        0.0085406109       -0.0000015133        0.0095583376        0.0027382173      -15.8330821267
