# temperature       80.0000000000
# pressure (kbar)        5.0000000000
#               v0(iT)                    g0(iT)                    k0(iT)                   dk0(iT)                  d2k0(iT)
#      265.4568876130      -15.8359153278        0.0064651532        4.1012103425    -1471.0507848261
#               volume            gibbs_free_nrg                 electrons                zero-point               ph_free_nrg                        pV                      g-g0                     g_fit
      250.0000000000      -15.8326911528      -15.8505509400        0.0094715939       -0.0001091340        0.0084973273        0.0032241751      -15.8326900214
      257.5752500000      -15.8351140846      -15.8530076500        0.0092394639       -0.0001007033        0.0087548048        0.0008012432      -15.8351188680
      265.3020000000      -15.8359226082      -15.8538514500        0.0090067078       -0.0000952977        0.0090174317       -0.0000072804      -15.8359150354
      273.1817500000      -15.8352177635      -15.8531839700        0.0087729740       -0.0000920265        0.0092852590        0.0006975643      -15.8352230839
      281.2160000000      -15.8331722731      -15.8511809600        0.0085406109       -0.0000902616        0.0095583376        0.0027430548      -15.8331708735
