#     Pressure (kbar):    5.000000
#          Temperature                   volume0             vol.therm.exp                   energy0                 bulk mod.                     dbulk                    d2bulk
   390.00000000000000        265.79800025285778        8.8842052777173878E-006  -15.842735525961796        6.2955091073563603E-003   4.0015179518711559       -1471.0507848261050     
   400.00000000000000        265.82181982166304        9.0306361456349839E-006  -15.843119624882027        6.2890033092140220E-003   3.9979276012172300       -1471.0507848261050     
   410.00000000000000        265.84601105554538        9.1725270820841447E-006  -15.843512067645525        6.2824833005258891E-003   3.9944394984525484       -1471.0507848261050     
   420.00000000000000        265.87058941638446        9.3094737178330118E-006  -15.843912701695933        6.2759558978347455E-003   3.9907851615553849       -1471.0507848261050     
   430.00000000000000        265.89551336083571        9.4358601435981760E-006  -15.844321377522212        6.2694194127641198E-003   3.9871405364788206       -1471.0507848261050     
   440.00000000000000        265.92076847392212        9.5519885397297445E-006  -15.844737950126326        6.2628739728768888E-003   3.9834915063517764       -1471.0507848261050     
   450.00000000000000        265.94631480349449        9.6672117057333653E-006  -15.845162278873875        6.2563189479353442E-003   3.9800262826096287       -1471.0507848261050     
   460.00000000000000        265.97218766047342        9.7818286837294335E-006  -15.845594227927666        6.2497607353563852E-003   3.9763620509801143       -1471.0507848261050     
   470.00000000000000        265.99834869098112        9.8826125425230462E-006  -15.846033664366846        6.2431971012052358E-003   3.9726894177974730       -1471.0507848261050     
   480.00000000000000        266.02476283281470        9.9864359743828606E-006  -15.846480459179826        6.2366258450406303E-003   3.9691831207656278       -1471.0507848261050     
   490.00000000000000        266.05148147621372        1.0085346216224483E-005  -15.846934488589662        6.2300562739084474E-003   3.9653622096058569       -1471.0507848261050     
   500.00000000000000        266.07842725885524        1.0174023820355547E-005  -15.847395630155741        6.2234800129798663E-003   3.9617367520517623       -1471.0507848261050     
   510.00000000000000        266.10562324135401        1.0262477500383247E-005  -15.847863766504696        6.2169017131156043E-003   3.9580436053470511       -1471.0507848261050     
   520.00000000000000        266.13304531828004        1.0348508758561097E-005  -15.848338782971350        6.2103193344097045E-003   3.9544107069238534       -1471.0507848261050     
   530.00000000000000        266.16070484436239        1.0432294891427162E-005  -15.848820569024394        6.2037374815537959E-003   3.9506761834405872       -1471.0507848261050     
   540.00000000000000        266.18857865750897        1.0508473472080746E-005  -15.849309016397822        6.1971543359610878E-003   3.9469526200584819       -1471.0507848261050     
   550.00000000000000        266.21664955671025        1.0583878714851566E-005  -15.849804019466609        6.1905662299275932E-003   3.9433220662912571       -1471.0507848261050     
   560.00000000000000        266.24493075212462        1.0659667310462377E-005  -15.850305477541998        6.1839808047901776E-003   3.9396177024527850       -1471.0507848261050     
   570.00000000000000        266.27341120440855        1.0730772229212109E-005  -15.850813290847162        6.1773951234600092E-003   3.9358786414077649       -1471.0507848261050     
   580.00000000000000        266.30207713865121        1.0804163876378102E-005  -15.851327363130196        6.1708096224645341E-003   3.9321572485898346       -1471.0507848261050     
   590.00000000000000        266.33095463004906        1.0867033000450855E-005  -15.851847601422762        6.1642304594550154E-003   3.9282102064492244       -1471.0507848261050     
   600.00000000000000        266.35996168411134        1.0406511437892441E-004  -15.852373912077287        6.1576405725624738E-003   3.9246367237021773       -1471.0507848261050     
   610.00000000000000        266.88533022762152        1.0971600938491652E-005  -15.852922703177233        6.2784939046409667E-003   1.5426704811675461E-002  -1471.0507848261050     
   620.00000000000000        266.41852487090324       -8.2065253940145951E-005  -15.853444404540079        6.1444745693473718E-003   3.9171706820545524       -1471.0507848261050     
   630.00000000000000        266.44805614966373        1.1112737102089741E-005  -15.853988415287816        6.1378942507272806E-003   3.9134134902847149       -1471.0507848261050     
   640.00000000000000        266.47774421489032        1.1170091242678923E-005  -15.854538158713094        6.1313142102318368E-003   3.9096550873845235       -1471.0507848261050     
   650.00000000000000        266.50758776400420        1.1227216548885361E-005  -15.855093555712958        6.1247373782646886E-003   3.9058781195911063       -1471.0507848261050     
   660.00000000000000        266.53758698288527        1.1281066914916036E-005  -15.855654528494910        6.1181635344661556E-003   3.9020585903102192       -1471.0507848261050     
   670.00000000000000        266.56772433108608        1.1332949472254748E-005  -15.856221001013271        6.1115899560197067E-003   3.8983019026047914       -1471.0507848261050     
   680.00000000000000        266.59800695390084        1.1385121962584299E-005  -15.856792899882773        6.1050196057070476E-003   3.8945225742163698       -1471.0507848261050     
   690.00000000000000        266.62842934756912        1.1435546611746505E-005  -15.857370152916559        6.0984510872457258E-003   3.8907419822503591       -1471.0507848261050     
   700.00000000000000        266.65898779053725        1.1485461432189612E-005  -15.857952690075930        6.0918849062655094E-003   3.8869633374491115       -1471.0507848261050     
   710.00000000000000        266.68968337796542        1.1532039875939370E-005  -15.858540443305960        6.0853231420240012E-003   3.8831545925141895       -1471.0507848261050     
   720.00000000000000        266.72049731180158        1.1581741687667105E-005  -15.859133345004020        6.0787602483426996E-003   3.8794440853538790       -1471.0507848261050     
   730.00000000000000        266.75146513601885        1.1630651308215355E-005  -15.859731331634027        6.0722078172795926E-003   3.8755274761536276       -1471.0507848261050     
   740.00000000000000        266.78254717734063        1.1673988837671969E-005  -15.860334338202531        6.0656551232890783E-003   3.8717049442790068       -1471.0507848261050     
   750.00000000000000        266.81375346557553        1.1718186817520450E-005  -15.860942303043029        6.0591059717033562E-003   3.8678666395271559       -1471.0507848261050     
   760.00000000000000        266.84507864551250        1.1762209208919045E-005  -15.861555165588594        6.0525598548341131E-003   3.8640455342843905       -1471.0507848261050     
   770.00000000000000        266.87652721840351        1.1805213642349910E-005  -15.862172866855635        6.0460185528538888E-003   3.8601910554622774       -1471.0507848261050     
   780.00000000000000        266.90808933391133        1.1847563722032577E-005  -15.862795348665291        6.0394797397639805E-003   3.8563634450807904       -1471.0507848261050     
   790.00000000000000        266.93977143032970        1.1889769139949275E-005  -15.863422554672322        6.0329452728171938E-003   3.8524984883362809       -1471.0507848261050     
   800.00000000000000        266.97156637904288        1.1933745120973651E-005  -15.864054429756854        6.0264153411193509E-003   3.8486310491170057       -1471.0507848261050     
   810.00000000000000        267.00349084288399        1.1969750147393990E-005  -15.864690920599964        6.0198952655724303E-003   3.8446215425058305       -1471.0507848261050     
   820.00000000000000        267.03548568052031        1.2007269699219221E-005  -15.865331971446954        6.0133641285181668E-003   3.8409325266862706       -1471.0507848261050     
   830.00000000000000        267.06761818480055        1.2050205113798238E-005  -15.865977534321956        6.0068484862617925E-003   3.8369951466044876       -1471.0507848261050     
   840.00000000000000        267.09985007208792        1.2090316990570577E-005  -15.866627556858196        6.0003337461910179E-003   3.8331334760617124       -1471.0507848261050     
   850.00000000000000        267.13220462191066        1.2125188710669981E-005  -15.867281990699405        5.9938295509703015E-003   3.8291250744962873       -1471.0507848261050     
   860.00000000000000        267.16463063992268        1.2161286028031947E-005  -15.867940785073136        5.9873175165455449E-003   3.8253808605781545       -1471.0507848261050     
   870.00000000000000        267.19718593170637        1.2199560072436870E-005  -15.868603895561273        5.9808193389355281E-003   3.8214281420757965       -1471.0507848261050     
   880.00000000000000        267.22982440234188        1.2234408409287282E-005  -15.869271273403019        5.9743184278518808E-003   3.8176152439590418       -1471.0507848261050     
   890.00000000000000        267.26257390792398        1.2273620122064478E-005  -15.869942874822641        5.9678256679287240E-003   3.8137230461180978       -1471.0507848261050     
   900.00000000000000        267.29542998844170        1.2310311287692223E-005  -15.870618655181534        5.9613404662520603E-003   3.8097676751310154       -1471.0507848261050     
   910.00000000000000        267.32838370690268        1.2344073579740563E-005  -15.871298570321738        5.9548585280071340E-003   3.8058229336176339       -1471.0507848261050     
   920.00000000000000        267.36142841321032        1.2378466248247831E-005  -15.871982577849241        5.9483806995884164E-003   3.8019224176233579       -1471.0507848261050     
   930.00000000000000        267.39457419525661        1.2414504350474604E-005  -15.872670635740443        5.9419076898165829E-003   3.7979864566370902       -1471.0507848261050     
   940.00000000000000        267.42781983530313        1.2446492360259071E-005  -15.873362703546045        5.9354415571985092E-003   3.7940211173109901       -1471.0507848261050     
   950.00000000000000        267.46114496158663        1.2482825229160148E-005  -15.874058739567271        5.9289729729268912E-003   3.7901756711360370       -1471.0507848261050     
   960.00000000000000        267.49459324986606        1.2511343384478273E-005  -15.874758707272175        5.9225223759406496E-003   3.7860864353463271       -1471.0507848261050     
   970.00000000000000        267.52807929577943        1.2545016154575308E-005  -15.875462562717136        5.9160512282137373E-003   3.7824501456541380       -1471.0507848261050     
   980.00000000000000        267.56171613139742        1.2586021269757038E-005  -15.876170275452704        5.9096123536575033E-003   3.7783399082516618       -1471.0507848261050     
   990.00000000000000        267.59543004478348        1.2616128533039505E-005  -15.876881803159019        5.9031707908239047E-003   3.7743447540425032       -1471.0507848261050     
   1000.0000000000000        267.62923649820340        1.2631823735797394E-005  -15.877597110610333        5.8967347463010043E-003   3.7703359009629125       -1471.0507848261050     
