# temperature       10.0000000000
# pressure (kbar)        5.0000000000
#               v0(iT)                    g0(iT)                    k0(iT)                   dk0(iT)                  d2k0(iT)
#      265.4787913826      -15.8358201378        0.0064726425        4.1137361764    -1471.0507848261
#               volume            gibbs_free_nrg                 electrons                zero-point               ph_free_nrg                        pV                      g-g0                     g_fit
      250.0000000000      -15.8325820276      -15.8505509400        0.0094715939       -0.0000000088        0.0084973273        0.0032381101      -15.8325808980
      257.5752500000      -15.8350133899      -15.8530076500        0.0092394639       -0.0000000086        0.0087548048        0.0008067479      -15.8350181666
      265.3020000000      -15.8358273190      -15.8538514500        0.0090067078       -0.0000000085        0.0090174317       -0.0000071812      -15.8358197563
      273.1817500000      -15.8351257455      -15.8531839700        0.0087729740       -0.0000000085        0.0092852590        0.0006943923      -15.8351310587
      281.2160000000      -15.8330820201      -15.8511809600        0.0085406109       -0.0000000086        0.0095583376        0.0027381177      -15.8330806224
