# temperature       20.0000000000
# pressure (kbar)        5.0000000000
#               v0(iT)                    g0(iT)                    k0(iT)                   dk0(iT)                  d2k0(iT)
#      265.4787612944      -15.8358203681        0.0064726207        4.1136646418    -1471.0507848261
#               volume            gibbs_free_nrg                 electrons                zero-point               ph_free_nrg                        pV                      g-g0                     g_fit
      250.0000000000      -15.8325822866      -15.8505509400        0.0094715939       -0.0000002678        0.0084973273        0.0032380815      -15.8325811569
      257.5752500000      -15.8350136298      -15.8530076500        0.0092394639       -0.0000002485        0.0087548048        0.0008067383      -15.8350184064
      265.3020000000      -15.8358275492      -15.8538514500        0.0090067078       -0.0000002387        0.0090174317       -0.0000071812      -15.8358199867
      273.1817500000      -15.8351259717      -15.8531839700        0.0087729740       -0.0000002347        0.0092852590        0.0006943963      -15.8351312855
      281.2160000000      -15.8330822462      -15.8511809600        0.0085406109       -0.0000002347        0.0095583376        0.0027381219      -15.8330808480
