# temperature       50.0000000000
# pressure (kbar)        0.0000000000
#               v0(iT)                    g0(iT)                    k0(iT)                   dk0(iT)                  d2k0(iT)
#      266.8869595856      -15.8448832744        0.0063311045        4.1095996417    -1471.0507848261
#               volume            gibbs_free_nrg                 electrons                zero-point               ph_free_nrg                        pV                      g-g0                     g_fit
      250.0000000000      -15.8410987969      -15.8505509400        0.0094715939       -0.0000194508        0.0000000000        0.0037844775      -15.8410976660
      257.5752500000      -15.8437855068      -15.8530076500        0.0092394639       -0.0000173207        0.0000000000        0.0010977676      -15.8437902880
      265.3020000000      -15.8448607431      -15.8538514500        0.0090067078       -0.0000160009        0.0000000000        0.0000225313      -15.8448531742
      273.1817500000      -15.8444261934      -15.8531839700        0.0087729740       -0.0000151975        0.0000000000        0.0004570809      -15.8444315107
      281.2160000000      -15.8426550843      -15.8511809600        0.0085406109       -0.0000147353        0.0000000000        0.0022281900      -15.8426536856
