# temperature       90.0000000000
# pressure (kbar)        0.0000000000
#               v0(iT)                    g0(iT)                    k0(iT)                   dk0(iT)                  d2k0(iT)
#      266.8658271743      -15.8450081737        0.0063231986        4.0982870578    -1471.0507848261
#               volume            gibbs_free_nrg                 electrons                zero-point               ph_free_nrg                        pV                      g-g0                     g_fit
      250.0000000000      -15.8412390679      -15.8505509400        0.0094715939       -0.0001597218        0.0000000000        0.0037691058      -15.8412379366
      257.5752500000      -15.8439169285      -15.8530076500        0.0092394639       -0.0001487424        0.0000000000        0.0010912452      -15.8439217120
      265.3020000000      -15.8449864823      -15.8538514500        0.0090067078       -0.0001417401        0.0000000000        0.0000216914      -15.8449789097
      273.1817500000      -15.8445486049      -15.8531839700        0.0087729740       -0.0001376089        0.0000000000        0.0004595687      -15.8445539248
      281.2160000000      -15.8427758870      -15.8511809600        0.0085406109       -0.0001355380        0.0000000000        0.0022322866      -15.8427744876
