# temperature       20.0000000000
# pressure (kbar)        0.0000000000
#               v0(iT)                    g0(iT)                    k0(iT)                   dk0(iT)                  d2k0(iT)
#      266.8918704179      -15.8448677139        0.0063327955        4.1137485256    -1471.0507848261
#               volume            gibbs_free_nrg                 electrons                zero-point               ph_free_nrg                        pV                      g-g0                     g_fit
      250.0000000000      -15.8410796139      -15.8505509400        0.0094715939       -0.0000002678        0.0000000000        0.0037881000      -15.8410784837
      257.5752500000      -15.8437684346      -15.8530076500        0.0092394639       -0.0000002485        0.0000000000        0.0010992793      -15.8437732126
      265.3020000000      -15.8448449810      -15.8538514500        0.0090067078       -0.0000002387        0.0000000000        0.0000227329      -15.8448374182
      273.1817500000      -15.8444112307      -15.8531839700        0.0087729740       -0.0000002347        0.0000000000        0.0004564832      -15.8444165429
      281.2160000000      -15.8426405838      -15.8511809600        0.0085406109       -0.0000002347        0.0000000000        0.0022271301      -15.8426391866
