#     Pressure (kbar):    0.000000
#          Temperature                   volume0             vol.therm.exp                   energy0                 bulk mod.                     dbulk                    d2bulk
   390.00000000000000        267.25272369426204        9.4416940716639594E-006  -15.851794425962868        6.1594963682656519E-003   4.0015853595700523       -1471.0507848261050     
   400.00000000000000        267.27815659771551        9.6010179325822110E-006  -15.852179360500438        6.1531001373347155E-003   3.9982278909331987       -1471.0507848261050     
   410.00000000000000        267.30404654175169        9.7471365762340174E-006  -15.852572656286517        6.1467192144540215E-003   3.9943537507879876       -1471.0507848261050     
   420.00000000000000        267.33026557869596        9.8758858278575075E-006  -15.852974152765682        6.1403090554169289E-003   3.9908329520779824       -1471.0507848261050     
   430.00000000000000        267.35684900537541        1.0007139951437259E-005  -15.853383703555854        6.1338940174239650E-003   3.9872348998694576       -1471.0507848261050     
   440.00000000000000        267.38377512679540        1.0131762171332937E-005  -15.853801162777714        6.1274719616756399E-003   3.9836006847383474       -1471.0507848261050     
   450.00000000000000        267.41103038173657        1.0247108425963258E-005  -15.854226389736501        6.1210464972957530E-003   3.9799036647825949       -1471.0507848261050     
   460.00000000000000        267.43857892324780        1.0357421220138770E-005  -15.854659246137013        6.1146087115663784E-003   3.9763215601787283       -1471.0507848261050     
   470.00000000000000        267.46642986198503        1.0465434429349110E-005  -15.855099600353361        6.1081695972841424E-003   3.9726650691360539       -1471.0507848261050     
   480.00000000000000        267.49456197092326        1.0566878926877787E-005  -15.855547322669775        6.1017250690812977E-003   3.9690134050560286       -1471.0507848261050     
   490.00000000000000        267.52296151498393        1.0663438568520297E-005  -15.856002287745127        6.0952755029461290E-003   3.9653784740296172       -1471.0507848261050     
   500.00000000000000        267.55161626423893        1.0759193089014292E-005  -15.856464373811175        6.0888212429197602E-003   3.9617631222643999       -1471.0507848261050     
   510.00000000000000        267.58053430499723        1.0850450888896230E-005  -15.856933463874862        6.0823707752514109E-003   3.9580263903876554       -1471.0507848261050     
   520.00000000000000        267.60968365316495        1.0935981097930508E-005  -15.857409441644768        6.0759138372644692E-003   3.9543470286786526       -1471.0507848261050     
   530.00000000000000        267.63906579383831        1.1018480432333517E-005  -15.857892196952752        6.0694577316521793E-003   3.9506472343751913       -1471.0507848261050     
   540.00000000000000        267.66866316935250        1.1098312009934341E-005  -15.858381620516374        6.0629973869523509E-003   3.9469911529752126       -1471.0507848261050     
   550.00000000000000        267.69847920062102        1.1177261615436681E-005  -15.858877607924788        6.0565380358594493E-003   3.9432978408055512       -1471.0507848261050     
   560.00000000000000        267.72850588807410        1.1251416253120589E-005  -15.859380056593626        6.0500791233302001E-003   3.9395616709887777       -1471.0507848261050     
   570.00000000000000        267.75872569787248        1.1326765982540608E-005  -15.859888867057375        6.0436170388413271E-003   3.9358877896281856       -1471.0507848261050     
   580.00000000000000        267.78916269658936        1.1394200524301251E-005  -15.860403944634930        6.0371681405708465E-003   3.9320039080481055       -1471.0507848261050     
   590.00000000000000        267.81975056623247        1.1459146171891212E-005  -15.860925191009439        6.0306997678249187E-003   3.9284293432047908       -1471.0507848261050     
   600.00000000000000        267.85054240997852        1.1528153096943535E-005  -15.861452519147699        6.0242445164356432E-003   3.9246601300953103       -1471.0507848261050     
   610.00000000000000        267.88150700743250        1.1590583284071637E-005  -15.861985838017313        6.0177870864387530E-003   3.9209249187930832       -1471.0507848261050     
   620.00000000000000        267.91264046832316        1.1653387043650585E-005  -15.862525061581973        6.0113305681333759E-003   3.9172042164072933       -1471.0507848261050     
   630.00000000000000        267.94394880129778        1.1714872771007575E-005  -15.863070106166180        6.0048796471489224E-003   3.9134141955852937       -1471.0507848261050     
   640.00000000000000        267.97541905372253        1.1773296394522472E-005  -15.863620889043332        5.9984299804285001E-003   3.9096193908534782       -1471.0507848261050     
   650.00000000000000        268.00704788199710        1.1831092594758088E-005  -15.864177330750673        5.9919824271880799E-003   3.9058295397542744       -1471.0507848261050     
   660.00000000000000        268.03883537771333        1.1883337517567280E-005  -15.864739353458887        5.9855396490268581E-003   3.9019879321730540       -1471.0507848261050     
   670.00000000000000        268.07075180096928        1.1932957670104558E-005  -15.865306879672678        5.9790865295292917E-003   3.8983384466473878       -1471.0507848261050     
   680.00000000000000        268.10281291639001        1.1991564456064320E-005  -15.865879836777726        5.9726343376763965E-003   3.8947032954018281       -1471.0507848261050     
   690.00000000000000        268.13505124420806        1.2046293884764129E-005  -15.866458155838183        5.9662062976007339E-003   3.8907640639052437       -1471.0507848261050     
   700.00000000000000        268.16741358895189        1.2097830859329369E-005  -15.867041762177625        5.9597683981215416E-003   3.8869869467066449       -1471.0507848261050     
   710.00000000000000        268.19993612443972        1.2144632540291315E-005  -15.867630590816711        5.9533484379461652E-003   3.8829985474389788       -1471.0507848261050     
   720.00000000000000        268.23255738238311        1.2189141316814231E-005  -15.868224569797670        5.9469080116031307E-003   3.8793232173427841       -1471.0507848261050     
   730.00000000000000        268.26532661539380        1.2239658911576596E-005  -15.868823639163542        5.9404829841769955E-003   3.8755133160611370       -1471.0507848261050     
   740.00000000000000        268.29822690429461        1.2287187778258298E-005  -15.869427732781073        5.9340600704830765E-003   3.8716856066050758       -1471.0507848261050     
   750.00000000000000        268.33125922928474        1.2330355715653868E-005  -15.870036789452357        5.9276439629820108E-003   3.8678129166634432       -1471.0507848261050     
   760.00000000000000        268.36439930181314        1.2373783757435601E-005  -15.870650746490806        5.9212194647871195E-003   3.8640959758262867       -1471.0507848261050     
   770.00000000000000        268.39767289018783        1.2421573731018108E-005  -15.871269547314634        5.9148067750773711E-003   3.8602780796697749       -1471.0507848261050     
   780.00000000000000        268.43107773147392        1.2465343856726396E-005  -15.871893133712343        5.9084043486292400E-003   3.8563670189430121       -1471.0507848261050     
   790.00000000000000        268.46459460390292        1.2504867556115080E-005  -15.872521447495938        5.9020004526631397E-003   3.8525151825171897       -1471.0507848261050     
   800.00000000000000        268.49822001545448        1.2548814656136708E-005  -15.873154433455378        5.8955949672571438E-003   3.8487367171074891       -1471.0507848261050     
   810.00000000000000        268.53198129187246        1.2588266159355164E-005  -15.873792040014260        5.8892074866958438E-003   3.8447715510727165       -1471.0507848261050     
   820.00000000000000        268.56582705651050        1.2630104885960187E-005  -15.874434209767694        5.8828030582915398E-003   3.8410704618911664       -1471.0507848261050     
   830.00000000000000        268.59982158316262        1.2673817766130783E-005  -15.875080897270569        5.8764291175988758E-003   3.8370375719651921       -1471.0507848261050     
   840.00000000000000        268.63391076032570        1.2707107842852304E-005  -15.875732046737369        5.8700477552359742E-003   3.8331399071309797       -1471.0507848261050     
   850.00000000000000        268.66809278464819        1.2749031834895696E-005  -15.876387608999440        5.8636583775592234E-003   3.8294016502059600       -1471.0507848261050     
   860.00000000000000        268.70241592168435        1.2789593254151290E-005  -15.877047540051771        5.8572978238264385E-003   3.8253504669353142       -1471.0507848261050     
   870.00000000000000        268.73682467676912        1.2825244850173082E-005  -15.877711787556816        5.8509262651511868E-003   3.8214932042494154       -1471.0507848261050     
   880.00000000000000        268.77134823321910        1.2863405359723492E-005  -15.878380307522567        5.8445649796681912E-003   3.8175438426145130       -1471.0507848261050     
   890.00000000000000        268.80597097279718        1.2901036797720521E-005  -15.879053054107436        5.8382067609801464E-003   3.8136381860330788       -1471.0507848261050     
   900.00000000000000        268.84070574767844        1.2935461941795366E-005  -15.879729983629414        5.8318605807821449E-003   3.8096429058131509       -1471.0507848261050     
   910.00000000000000        268.87552254714927        1.2969317508364070E-005  -15.880411048941857        5.8255002188980195E-003   3.8058430121547890       -1471.0507848261050     
   920.00000000000000        268.91044838812127        1.3007611025662516E-005  -15.881096211232560        5.8191533671990928E-003   3.8019571133419956       -1471.0507848261050     
   930.00000000000000        268.94548019741666        1.3044680391857368E-005  -15.881785427618548        5.8128140226160153E-003   3.7980215562964155       -1471.0507848261050     
   940.00000000000000        268.98061454476147        1.3074801750635182E-005  -15.882478657180510        5.8064826536486109E-003   3.7940476241740670       -1471.0507848261050     
   950.00000000000000        269.01581756161539        1.3112491939963811E-005  -15.883175856290169        5.8001313601915424E-003   3.7903604877239849       -1471.0507848261050     
   960.00000000000000        269.05116389955145        1.3153012857036490E-005  -15.883876993546959        5.7938247604970980E-003   3.7862193704050986       -1471.0507848261050     
   970.00000000000000        269.08659422997482        1.3180531205584558E-005  -15.884582023492129        5.7875097223572865E-003   3.7822108524222724       -1471.0507848261050     
   980.00000000000000        269.12209798459651        1.3215688252606409E-005  -15.885290908098549        5.7811835000167195E-003   3.7784048761609097       -1471.0507848261050     
   990.00000000000000        269.15772690495186        1.3254255596844642E-005  -15.886003614980748        5.7748862228064971E-003   3.7743137246686147       -1471.0507848261050     
   1000.0000000000000        269.19344769076179        1.3269559908071465E-005  -15.886720104581297        5.7685929531268590E-003   3.7702392762154018       -1471.0507848261050     
