# temperature       40.0000000000
# pressure (kbar)        0.0000000000
#               v0(iT)                    g0(iT)                    k0(iT)                   dk0(iT)                  d2k0(iT)
#      266.8899497139      -15.8448734907        0.0063320707        4.1117926577    -1471.0507848261
#               volume            gibbs_free_nrg                 electrons                zero-point               ph_free_nrg                        pV                      g-g0                     g_fit
      250.0000000000      -15.8410868745      -15.8505509400        0.0094715939       -0.0000075284        0.0000000000        0.0037866161      -15.8410857439
      257.5752500000      -15.8437748171      -15.8530076500        0.0092394639       -0.0000066310        0.0000000000        0.0010986735      -15.8437795974
      265.3020000000      -15.8448508382      -15.8538514500        0.0090067078       -0.0000060960        0.0000000000        0.0000226524      -15.8448432718
      273.1817500000      -15.8444167767      -15.8531839700        0.0087729740       -0.0000057807        0.0000000000        0.0004567140      -15.8444220913
      281.2160000000      -15.8426459559      -15.8511809600        0.0085406109       -0.0000056068        0.0000000000        0.0022275348      -15.8426445580
