 # temperature   380.00000000000000     
#               v0(iT)                    g0(iT)                    k0(iT)                   dk0(iT)                  d2k0(iT)
 #   267.22774200684239       -15.851418040932364        6.1659330799417556E-003   4.0047588439760133       -1471.0505401859523     
#               volume                     gibbs                 electrons                zero-point                        TS                      g-g0                     g_fit
   250.00000000000000       -15.847587648671468       -15.850550940000000        9.4715978528841990E-003  -6.5083065243528087E-003   3.8303922608964314E-003  -15.847586541332580     
   257.57524999999998       -15.850270001631317       -15.853007650000000        9.2394660672211592E-003  -6.5018176985379211E-003   1.1480393010465662E-003  -15.850274674900557     
   265.30199999999996       -15.851382122591410       -15.853851450000001        9.0067021155607416E-003  -6.5373747069709309E-003   3.5918340953955408E-005  -15.851374736751472     
   273.18175000000008       -15.851018585203658       -15.853183970000000        8.7729656830170116E-003  -6.6075808866741014E-003   3.9945572870614399E-004  -15.851023765921173     
   281.21600000000007       -15.849344673910268       -15.851180960000001        8.5406104135319402E-003  -6.7043243237994770E-003   2.0733670220955958E-003  -15.849343313102333     
