 # temperature   760.00000000000000     
#               v0(iT)                    g0(iT)                    k0(iT)                   dk0(iT)                  d2k0(iT)
 #   268.36447951667037       -15.870650837791425        5.9213507234714847E-003   3.8634806979559735       -1471.0505401859523     
#               volume                     gibbs                 electrons                zero-point                        TS                      g-g0                     g_fit
   250.00000000000000       -15.866472770093102       -15.850550940000000        9.4715978528841990E-003  -2.5393427945987819E-002   4.1780676983229625E-003  -15.866471711143420     
   257.57524999999998       -15.869273214432317       -15.853007650000000        9.2394660672211592E-003  -2.5505030499538513E-002   1.3776233591080711E-003  -15.869277673910869     
   265.30199999999996       -15.870552454519425       -15.853851450000001        9.0067021155607416E-003  -2.5707706634986064E-002   9.8383272000290845E-005  -15.870545421615871     
   273.18175000000008       -15.870397157106776       -15.853183970000000        8.7729656830170116E-003  -2.5986152789793580E-002   2.5368068464892701E-004  -15.870402080283245     
   281.21600000000007       -15.868962160677592       -15.851180960000001        8.5406104135319402E-003  -2.6321811091121822E-002   1.6886771138331369E-003  -15.868960869875815     
