#          Temperature                   volume0             vol.therm.exp                   energy0                 bulk mod.                     dbulk                    d2bulk
   400.00000000000000        267.27824525102488        9.5993090467513764E-006  -15.852179399240223        6.1531775949492514E-003   3.9976246932549908       -1471.0505401859523     
   410.00000000000000        267.30409976490648        9.7423041975388618E-006  -15.852572694167552        6.1467828435390467E-003   3.9940366180749991       -1471.0505401859523     
   420.00000000000000        267.33032840808806        9.8779133373710118E-006  -15.852974192439996        6.1403777671701397E-003   3.9904401106154768       -1471.0505401859523     
   430.00000000000000        267.35691308123580        1.0006897695134049E-005  -15.853383744548177        6.1339643167012629E-003   3.9868332618834321       -1471.0505401859523     
   440.00000000000000        267.38383667363388        1.0129669171047578E-005  -15.853801205043586        6.1275432230878460E-003   3.9832151650726844       -1471.0505401859523     
   450.00000000000000        267.41108327737959        1.0246682637660711E-005  -15.854226432788570        6.1211150390864406E-003   3.9795917335752113       -1471.0505401859523     
   460.00000000000000        267.43863820371661        1.0358236511370850E-005  -15.854659290906110        6.1146815206491213E-003   3.9759555196808294       -1471.0505401859523     
   470.00000000000000        267.46648713071545        1.0465200883683513E-005  -15.855099646275960        6.1082423638244140E-003   3.9723186668751289       -1471.0505401859523     
   480.00000000000000        267.49462001406613        1.0567526078703892E-005  -15.855547369970665        6.1017995129420011E-003   3.9686588817261184       -1471.0505401859523     
   490.00000000000000        267.52302225817368        1.0665307478390224E-005  -15.856002336573084        6.0953527529874034E-003   3.9649972659898500       -1471.0505401859523     
   500.00000000000000        267.55168431986476        1.0759111221108695E-005  -15.856464424376137        6.0889026461016724E-003   3.9613247737138755       -1471.0505401859523     
   510.00000000000000        267.58059462475353        1.0849089755899726E-005  -15.856933515411734        6.0824502416941852E-003   3.9576506323977165       -1471.0505401859523     
   520.00000000000000        267.60974443762518        1.0935810971806972E-005  -15.857409494876194        6.0759959610150868E-003   3.9539668958155874       -1471.0505401859523     
   530.00000000000000        267.63912521634120        1.1019326518612055E-005  -15.857892251268751        6.0695399387590051E-003   3.9502723285683055       -1471.0505401859523     
   540.00000000000000        267.66872849582347        1.1099690285105238E-005  -15.858381676555089        6.0630832367161462E-003   3.9465710728865715       -1471.0505401859523     
   550.00000000000000        267.69854601604743        1.1177201486296197E-005  -15.858877665397722        6.0566259044072101E-003   3.9428602302381970       -1471.0505401859523     
   560.00000000000000        267.72857090755167        1.1251983680750907E-005  -15.859380115516620        6.0501675981426790E-003   3.9391447075241790       -1471.0505401859523     
   570.00000000000000        267.75879556626188        1.1324316030823361E-005  -15.859888927843304        6.0437101369240857E-003   3.9354227934317878       -1471.0505401859523     
   580.00000000000000        267.78921461197217        1.1394307687603530E-005  -15.860404005463867        6.0372523183672162E-003   3.9316934737896410       -1471.0505401859523     
   590.00000000000000        267.81982102039609        1.1461966934167486E-005  -15.860925254655768        6.0307954786283507E-003   3.9279587226847990       -1471.0505401859523     
   600.00000000000000        267.85060945062918        1.1527764079910543E-005  -15.861452584007782        6.0243397069687718E-003   3.9242177033990613       -1471.0505401859523     
   610.00000000000000        267.88157539308423        1.1591539142747163E-005  -15.861985904574533        6.0178851136481210E-003   3.9204663340650723       -1471.0505401859523     
   620.00000000000000        267.91271264596497        1.1653430307198002E-005  -15.862525129908372        6.0114320771054103E-003   3.9167123891199704       -1471.0505401859523     
   630.00000000000000        267.94401743558888        1.1713666072891342E-005  -15.863070175669217        6.0049803152195909E-003   3.9129518810266508       -1471.0505401859523     
   640.00000000000000        267.97548478089436        1.1772284635948139E-005  -15.863620960004889        5.9985309880470497E-003   3.9091820546847162       -1471.0505401859523     
   650.00000000000000        268.00711110923481        1.1829287222877355E-005  -15.864177403063133        5.9920840585592512E-003   3.9054041492443021       -1471.0505401859523     
   660.00000000000000        268.03889144279606        1.1884867106977114E-005  -15.864739426812132        5.9856386182572576E-003   3.9016252514249499       -1471.0505401859523     
   670.00000000000000        268.07082324132080        1.1939163573170080E-005  -15.865306955814358        5.9791965769666524E-003   3.8978358386103715       -1471.0505401859523     
   680.00000000000000        268.10290227095351        1.1992102990669483E-005  -15.865879915813300        5.9727563596080422E-003   3.8940428605401873       -1471.0505401859523     
   690.00000000000000        268.13512559364341        1.2043763468796570E-005  -15.866458235010549        5.9663190491317381E-003   3.8902440699706453       -1471.0505401859523     
   700.00000000000000        268.16748939156003        1.2094266435010930E-005  -15.867041843214841        5.9598852372942804E-003   3.8864385059187705       -1471.0505401859523     
   710.00000000000000        268.19999137496160        1.2143731184128900E-005  -15.867630671760711        5.9534539306027303E-003   3.8826298587106098       -1471.0505401859523     
   720.00000000000000        268.23262836353689        1.2192351017025057E-005  -15.868224653965271        5.9470263313189673E-003   3.8788127901515059       -1471.0505401859523     
   730.00000000000000        268.26539910214615        1.2239815450760567E-005  -15.868823724535554        5.9406017998205399E-003   3.8749871113011207       -1471.0505401859523     
   740.00000000000000        268.29829874307359        1.2286133292950212E-005  -15.869427819908376        5.9341811711462042E-003   3.8711581784688822       -1471.0505401859523     
   750.00000000000000        268.33132607535873        1.2331913415543168E-005  -15.870036877869229        5.9277639199707480E-003   3.8673253774684500       -1471.0505401859523     
   760.00000000000000        268.36447951667037        1.2376676175705363E-005  -15.870650837791425        5.9213507234714847E-003   3.8634806979559735       -1471.0505401859523     
   770.00000000000000        268.39775528055952        1.2420810195314085E-005  -15.871269640295926        5.9149406567300051E-003   3.8596395515774446       -1471.0505401859523     
   780.00000000000000        268.43115386817414        1.2464110603541333E-005  -15.871893227719672        5.9085356094815706E-003   3.8557789011167727       -1471.0505401859523     
   790.00000000000000        268.46467039238451        1.2506435318873390E-005  -15.872521543154907        5.9021333539076527E-003   3.8519260050915669       -1471.0505401859523     
   800.00000000000000        268.49830458888744        1.2548518839503302E-005  -15.873154531576063        5.8957358956159590E-003   3.8480624961476684       -1471.0505401859523     
   810.00000000000000        268.53205551305467        1.2589720494945407E-005  -15.873792138830504        5.8893426295327841E-003   3.8441892594050993       -1471.0505401859523     
   820.00000000000000        268.56591945934429        1.2630166159577414E-005  -15.874434312094541        5.8829537634671487E-003   3.8403157626624771       -1471.0505401859523     
   830.00000000000000        268.59989615680610        1.2670290574460305E-005  -15.875080999506334        5.8765686835727284E-003   3.8364370352700363       -1471.0505401859523     
   840.00000000000000        268.63398423399582        1.2709845195001668E-005  -15.875732150642193        5.8701881587651730E-003   3.8325510608305717       -1471.0505401859523     
   850.00000000000000        268.66818208388071        1.2748641965272498E-005  -15.876387716076209        5.8638127916951846E-003   3.8286547336082899       -1471.0505401859523     
   860.00000000000000        268.70248732321278        1.2787007461195830E-005  -15.877047647304062        5.8574418154317270E-003   3.8247594352805714       -1471.0505401859523     
   870.00000000000000        268.73690009808558        1.2825093696394339E-005  -15.877711896849050        5.8510751523151413E-003   3.8208568880431435       -1471.0505401859523     
   880.00000000000000        268.77141884168151        1.2862385367341082E-005  -15.878380418477523        5.8447138320655116E-003   3.8169447780259951       -1471.0505401859523     
   890.00000000000000        268.80604092938296        1.2899530912424188E-005  -15.879053166459107        5.8383561784702718E-003   3.8130374761788541       -1471.0505401859523     
   900.00000000000000        268.84076827836981        1.2936214384775353E-005  -15.879730096628014        5.8320042528051457E-003   3.8091127605009572       -1471.0505401859523     
   910.00000000000000        268.87559656565929        1.2972312365445979E-005  -15.880411165230623        5.8256572369701169E-003   3.8051885374187089       -1471.0505401859523     
   920.00000000000000        268.91052704289172        1.3007953226029676E-005  -15.881096329463853        5.8193145933043647E-003   3.8012579499932357       -1471.0505401859523     
   930.00000000000000        268.94555607681451        1.3043727950530931E-005  -15.881785547582169        5.8129755085211867E-003   3.7973482743465392       -1471.0505401859523     
   940.00000000000000        268.98068809623112        1.3079087142990694E-005  -15.882478778600149        5.8066458884478362E-003   3.7933675270864651       -1471.0505401859523     
   950.00000000000000        269.01591651400236        1.3113540759627450E-005  -15.883175982262916        5.8003178103222747E-003   3.7894347978894500       -1471.0505401859523     
   960.00000000000000        269.05124311995502        1.3147973637116492E-005  -15.883877119142237        5.7939965317286759E-003   3.7854764700935961       -1471.0505401859523     
   970.00000000000000        269.08666608703385        1.3182080614438256E-005  -15.884582150340444        5.7876789119130937E-003   3.7815248031230251       -1471.0505401859523     
   980.00000000000000        269.12218556244761        1.3216088982533868E-005  -15.885291038304157        5.7813677540873741E-003   3.7775598268302732       -1471.0505401859523     
   990.00000000000000        269.15780094206519        1.3249750619860332E-005  -15.886003745616240        5.7750615170303540E-003   3.7735903860343707       -1471.0505401859523     
   1000.0000000000000        269.19351103724506        1.3265585430447059E-005  -15.886720235804455        5.7687610529225672E-003   3.7696106784964778       -1471.0505401859523     
