 # temperature   390.00000000000000     
#               v0(iT)                    g0(iT)                    k0(iT)                   dk0(iT)                  d2k0(iT)
 #   267.25278603535372       -15.851794462080306        6.1595621651175190E-003   4.0011938520028894       -1471.0505401859523     
#               volume                     gibbs                 electrons                zero-point                        TS                      g-g0                     g_fit
   250.00000000000000       -15.847956953652556       -15.850550940000000        9.4715978528841990E-003  -6.8776115054408051E-003   3.8375084277504357E-003  -15.847955847523453     
   257.57524999999998       -15.850641652117032       -15.853007650000000        9.2394660672211592E-003  -6.8734681842536963E-003   1.1528099632744926E-003  -15.850646320073857     
   265.30199999999996       -15.851757444737274       -15.853851450000001        9.0067021155607416E-003  -6.9126968528341100E-003   3.7017343032630379E-005  -15.851750067751130     
   273.18175000000008       -15.851398692475325       -15.853183970000000        8.7729656830170116E-003  -6.9876881583419911E-003   3.9576960498166613E-004  -15.851403866824292     
   281.21600000000007       -15.849730406623687       -15.851180960000001        8.5406104135319402E-003  -7.0900570372176416E-003   2.0640554566195846E-003  -15.849729047433144     
