 # temperature   850.00000000000000     
#               v0(iT)                    g0(iT)                    k0(iT)                   dk0(iT)                  d2k0(iT)
 #   268.66818208388071       -15.876387716076209        5.8638127916951846E-003   3.8286547336082899       -1471.0505401859523     
#               volume                     gibbs                 electrons                zero-point                        TS                      g-g0                     g_fit
   250.00000000000000       -15.872112771514050       -15.850550940000000        9.4715978528841990E-003  -3.1033429366936004E-002   4.2749445621588222E-003  -15.872111724459275     
   257.57524999999998       -15.874945532322727       -15.853007650000000        9.2394660672211592E-003  -3.1177348389948022E-002   1.4421837534825954E-003  -15.874949939494487     
   265.30199999999996       -15.876268468868769       -15.853851450000001        9.0067021155607416E-003  -3.1423720984330446E-002   1.1924720744005413E-004  -15.876261521851500     
   273.18175000000008       -15.876166405544321       -15.853183970000000        8.7729656830170116E-003  -3.1755401227337561E-002   2.2131053188800820E-004  -15.876171266122443     
   281.21600000000007       -15.874791701511199       -15.851180960000001        8.5406104135319402E-003  -3.2151351924730537E-002   1.5960145650097957E-003  -15.874790427833362     
