 # temperature   1000.0000000000000     
#               v0(iT)                    g0(iT)                    k0(iT)                   dk0(iT)                  d2k0(iT)
 #   269.19351103724506       -15.886720235804455        5.7687610529225672E-003   3.7696106784964778       -1471.0505401859523     
#               volume                     gibbs                 electrons                zero-point                        TS                      g-g0                     g_fit
   250.00000000000000       -15.882275628996792       -15.850550940000000        9.4715978528841990E-003  -4.1196286849677702E-002   4.4446068076631207E-003  -15.882274601718651     
   257.57524999999998       -15.885163770842684       -15.853007650000000        9.2394660672211592E-003  -4.1395586909905246E-002   1.5564649617711979E-003  -15.885168090718633     
   265.30199999999996       -15.886560965432253       -15.853851450000001        9.0067021155607416E-003  -4.1716217547814370E-002   1.5927037220286877E-004  -15.886554162213422     
   273.18175000000008       -15.886548978524914       -15.853183970000000        8.7729656830170116E-003  -4.2137974207930549E-002   1.7125727954159231E-004  -15.886553734502328     
   281.21600000000007       -15.885276036765896       -15.851180960000001        8.5406104135319402E-003  -4.2635687179426771E-002   1.4441990385591907E-003  -15.885274791409500     
