 # temperature   510.00000000000000     
#               v0(iT)                    g0(iT)                    k0(iT)                   dk0(iT)                  d2k0(iT)
 #   267.58059462475353       -15.856933515411734        6.0824502416941852E-003   3.9576506323977165       -1471.0505401859523     
#               volume                     gibbs                 electrons                zero-point                        TS                      g-g0                     g_fit
   250.00000000000000       -15.852999271484009       -15.850550940000000        9.4715978528841990E-003  -1.1919929336893823E-002   3.9342439277252339E-003  -15.852998180217737     
   257.57524999999998       -15.855716698376405       -15.853007650000000        9.2394660672211592E-003  -1.1948514443625794E-002   1.2168170353294983E-003  -15.855721300594624     
   265.30199999999996       -15.856880932449275       -15.853851450000001        9.0067021155607416E-003  -1.2036184564836162E-002   5.2582962458913585E-005  -15.856873664001597     
   273.18175000000008       -15.856583807903288       -15.853183970000000        8.7729656830170116E-003  -1.2172803586303809E-002   3.4970750844642851E-004  -15.856588902793238     
   281.21600000000007       -15.854987045112999       -15.851180960000001        8.5406104135319402E-003  -1.2346695526529953E-002   1.9464702987352922E-003  -15.854985707718784     
