#          Temperature                   volume0             vol.therm.exp                   energy0                 bulk mod.                     dbulk                    d2bulk
   10.000000000000000        265.47882875828793       -8.2787849749249629E-009  -15.835820143553875        6.4726599746026507E-003   4.1135100879995807       -1471.0507848261050     
   20.000000000000000        265.47880677986655       -8.8389518847087314E-008  -15.835820373748041        6.4726379872439175E-003   4.1133708094226868       -1471.0507848261050     
   30.000000000000000        265.47835944740802       -3.9239594187965540E-007  -15.835821747926961        6.4724355164542235E-003   4.1128099693052214       -1471.0507848261050     
   40.000000000000000        265.47672332724846       -9.0937987162082980E-007  -15.835826218580726        6.4718468594352286E-003   4.1114772418583412       -1471.0507848261050     
   50.000000000000000        265.47353106363647       -1.4800585649989969E-006  -15.835836107406715        6.4708063204458625E-003   4.1092593229017496       -1471.0507848261050     
   60.000000000000000        265.46886499977984       -1.9533819011383435E-006  -15.835853374925415        6.4693298241682790E-003   4.1066958903781012       -1471.0507848261050     
   70.000000000000000        265.46315982211235       -2.2481236147421046E-006  -15.835879449200680        6.4674466650408591E-003   4.1038468908238048       -1471.0507848261050     
   80.000000000000000        265.45692911981104       -2.3452857176323685E-006  -15.835915334096146        6.4651725839073191E-003   4.1009615186984485       -1471.0507848261050     
   90.000000000000000        265.45070837522212       -2.2515205169228503E-006  -15.835961753745783        6.4625164000085651E-003   4.0980822197646471       -1471.0507848261050     
   100.00000000000000        265.44497576548827       -2.0000390556490447E-006  -15.836019253382053        6.4594869404847417E-003   4.0952008772688000       -1471.0507848261050     
   110.00000000000000        265.44009036884898       -1.6051843840464780E-006  -15.836088255178222        6.4560953242686547E-003   4.0925445297447540       -1471.0507848261050     
   120.00000000000000        265.43645415972907       -1.1224386628092111E-006  -15.836169088665006        6.4523692099844234E-003   4.0893066450453972       -1471.0507848261050     
   130.00000000000000        265.43413164607563       -5.9004291342369106E-007  -15.836261998989860        6.4483231663311092E-003   4.0865031253483535       -1471.0507848261050     
   140.00000000000000        265.43332180916190       -1.0027004023770721E-008  -15.836367161697547        6.4439892749008441E-003   4.0835989245581557       -1471.0507848261050     
   150.00000000000000        265.43407841605591        5.8256481506664296E-007  -15.836484685694481        6.4393950345081417E-003   4.0806785927140465       -1471.0507848261050     
   160.00000000000000        265.43641446025799        1.1778014904307168E-006  -15.836614621159161        6.4345673814397318E-003   4.0777636012235030       -1471.0507848261050     
   170.00000000000000        265.44033104414723        1.7588360403327665E-006  -15.836756967076264        6.4295331492614733E-003   4.0747076329614869       -1471.0507848261050     
   180.00000000000000        265.44575178067396        2.3227568668469949E-006  -15.836911677849406        6.4243145173085324E-003   4.0717869553752895       -1471.0507848261050     
   190.00000000000000        265.45266236300171        2.8636103115437242E-006  -15.837078671460333        6.4189362606749357E-003   4.0686578687387955       -1471.0507848261050     
   200.00000000000000        265.46095484029735        3.3790400309094765E-006  -15.837257834031693        6.4134142908676339E-003   4.0656291579074013       -1471.0507848261050     
   210.00000000000000        265.47060242686268        3.8669872437387059E-006  -15.837449028309617        6.4077698178987954E-003   4.0623475186582683       -1471.0507848261050     
   220.00000000000000        265.48148626896079        4.3212129532281433E-006  -15.837652095935876        6.4020140383794022E-003   4.0591464787179907       -1471.0507848261050     
   230.00000000000000        265.49354646760884        4.7505005959028831E-006  -15.837866864477613        6.3961617675213555E-003   4.0559100439060538       -1471.0507848261050     
   240.00000000000000        265.50671081397485        5.1541353976410488E-006  -15.838093150017176        6.3902246434859892E-003   4.0526596154290875       -1471.0507848261050     
   250.00000000000000        265.52091561833919        5.5280953142859628E-006  -15.838330760253962        6.3842125974597893E-003   4.0493150043872435       -1471.0507848261050     
   260.00000000000000        265.53606731256434        5.8777781554731894E-006  -15.838579497343014        6.3781321330850082E-003   4.0461065236036715       -1471.0507848261050     
   270.00000000000000        265.55213086025799        6.2111020981654750E-006  -15.838839161072835        6.3719939312235456E-003   4.0428186739690979       -1471.0507848261050     
   280.00000000000000        265.56905474050751        6.5206435750054617E-006  -15.839109549317467        6.3658048744108381E-003   4.0394134320448307       -1471.0507848261050     
   290.00000000000000        265.58676448326827        6.8115739745989370E-006  -15.839390459617476        6.3595690153772158E-003   4.0360463837546208       -1471.0507848261050     
   300.00000000000000        265.60523601836655        7.0821530036709242E-006  -15.839681691384808        6.3532941275646652E-003   4.0325025679066426       -1471.0507848261050     
   310.00000000000000        265.62438562166943        7.3317233468582953E-006  -15.839983045141983        6.3469809382689845E-003   4.0290777252159842       -1471.0507848261050     
   320.00000000000000        265.64418570855770        7.5682683948087000E-006  -15.840294325139419        6.3406352829093442E-003   4.0256484809978170       -1471.0507848261050     
   330.00000000000000        265.66459495156869        7.7941229492448050E-006  -15.840615338646364        6.3342606156881771E-003   4.0222199543388770       -1471.0507848261050     
   340.00000000000000        265.68559815888398        8.0018938657638455E-006  -15.840945897226471        6.3278623659355840E-003   4.0186516723858015       -1471.0507848261050     
   350.00000000000000        265.70711471073128        8.2002868241272283E-006  -15.841285814953835        6.3214375267752476E-003   4.0152735384478442       -1471.0507848261050     
   360.00000000000000        265.72917564992076        8.3890877101216165E-006  -15.841634912700570        6.3149963983042939E-003   4.0116280604405326       -1471.0507848261050     
   370.00000000000000        265.75169921796459        8.5515799853461012E-006  -15.841993013250605        6.3085346443429767E-003   4.0081076065393928       -1471.0507848261050     
   380.00000000000000        265.77462758816284        8.7156212335346246E-006  -15.842359944365118        6.3020498940850938E-003   4.0049522739717798       -1471.0507848261050     
   390.00000000000000        265.79802703771543        8.8837171841059764E-006  -15.842735541059067        6.2955558326074270E-003   4.0014838214094821       -1471.0507848261050     
